Item No.,Class,Prod Head,Item Desc.,UPC,U/M,Min. Qty,Packed,Retail Pack,Case Pack,Unit Weight, Price , Each Price , Retail ,Profit %,UPC 1,UPC 2,UPC 3,UPC 4,Stamp Tax 1,Stamp Tax 2,Stamp Tax 3,Stamp Tax 4,Stamp Tax 5,Allowance $,Category,Qmult,Custom Category,,,,,
204115,0,2525,GRIZZLY PREMIUM DARK LC MINT,42100011319,SLE,,00005 EA,05 SLE,18,0.55, $25.31 , $5.07 , $7.49 ,32.4,42100011319,42100011326,42100011333,,8.88,0,0,0,0,0,20,5,20,TOB,,,,
220130,0,2525,STOKERS 12OZ SNUFF FC NATURAL,7.99953E+11,CAN,,1,EACH,12,0, $17.24 , $17.24 , $25.49 ,32.4,7.99953E+11,1.08E+13,,20130,6.05,0,0,0,0,0,20,12,20,TOB,,,,
220131,0,2525,STOKERS 12OZ LONG CUT WINTERGREEN,7.99953E+11,CAN,,1,EACH,12,0, $17.24 , $17.24 , $25.49 ,32.4,7.99953E+11,1.08E+13,,20131,6.05,0,0,0,0,0,20,12,20,TOB,,,,
220133,0,2525,STOKERS 12OZ LONG CUT MINT,7.99953E+11,CAN,,1,EACH,12,0, $17.24 , $17.24 , $25.49 ,32.4,7.99953E+11,1.08E+13,,20133,6.05,0,0,0,0,0,20,12,20,TOB,,,,
220151,0,2420,ZIG ZAG pp 99c SWEETS   15/3pk,7.84762E+11,BOX,,00015 EA,15 BOX,24,0, $11.92 , $0.80 , $0.99 ,19.7,7.84762E+11,7.84762E+11,,20151,4.18,0,0,0,0,0,20,15,20,TOB,,,,
220358,0,2735,4 ACES PIPE TOB BAG 6oz MINT,77170633710,EA,,1,EACH,36,0, $7.30 , $7.30 , $9.69 ,24.7,77170633710,,,20358,2.56,0,0,0,0,0,20,36,20,TOB,,,,
220531,0,2420,GOOD TM 3-99c KUSH        30/3,12319018832,BOX,,00030 EA,30 BOX,20,0, $21.68 , $0.73 , $0.99 ,27,12319018832,8.12319E+11,,20531,7.61,0,0,0,0,0,20,30,20,TOB,,,,
221744,0,2455,PRIME TM LRG CIGAR RASPBERRY 50ct,7.89503E+11,BOX,,00050 EA,50 BOX,48,0, $41.89 , $0.84 , $0.99 ,15.4,7.89503E+11,7.89503E+11,,21744,0,0,0,0,0,0,20,50,20,TOB,,,,
221752,0,2385,SPARROW FLT CIGAR ORIGNL 10/20,7.89503E+11,CTN,,00010 EA,10 BOX,60,0, $11.83 , $1.18 , $1.49 ,20.6,7.89503E+11,7.89503E+11,,21752,0,0,0,0,0,0,20,10,20,TOB,,,,
222174,0,2420,BACKWOODS 8/5PK HONEY,71610301832,BOX,,00008 EA,8 5PK,30,0, $43.04 , $5.39 , $8.49 ,36.6,71610301832,71610301849,71610301856,,15.1,0,0,0,0,0,20,8,20,TOB,,,,
222613,0,2385,PHILLIE FILTER CIG SWEET 10/20,70235129791,CTN,,00010 EA,10 CAR,30,0, $12.49 , $1.25 , $1.69 ,26.1,70235129791,70235505786,1.00702E+13,22613,4.38,0,0,0,0,0,20,10,20,TOB,,,,
222637,0,2420,PHILLIES TITAN          10/5pk,70235103517,BOX,,00010 EA,10 BOX,12,0, $57.51 , $5.76 , $9.19 ,37.4,70235103517,70235501412,1.00702E+13,,20.18,0,0,0,0,0,20,10,20,TOB,,,,
222760,0,2455,SWSHR SWT CIGARILLO PEACH 25ur,25900000363,BX,,00025 EAC,25 BOX,40,0, $23.12 , $0.92 , $1.09 ,15.2,25900000363,25900288952,,22760,8.11,0,0,0,0,0,20,25,20,TOB,,,,
223300,0,2420,SWSHR MINI 3FOR2 BLUEBERRY 15/3pk,25900220860,BX,,00015 EAC,15 BOX,24,0, $21.26 , $1.42 , $1.79 ,20.8,25900220860,25900240868,,23300,7.46,0,0,0,0,0,20,15,20,TOB,,,,
223442,0,2525,REDWOOD LONG CUT VALUE 10/2pk,33300512027,BX,,00010 EAC,10 BOX,9,0, $55.16 , $5.52 , $6.89 ,19.9,33300512027,33300612048,,23442,19.36,0,0,0,0,0,20,10,20,TOB,,,,
223479,0,2525,HAWKEN WINTERGREEN         5ct,42100002898,SLV,,00005 EA,5 SLV,18,0, $31.31 , $6.26 , $9.19 ,31.9,42100002898,42100002324,42100012323,23479,10.99,0,0,0,0,0,20,5,20,TOB,,,,
223501,0,2525,KODIAK POUCH WINTERGREEN   5ct,42100009644,SLV,,00005 EA,5 SLV,18,0, $31.31 , $6.26 , $9.19 ,31.9,42100009644,42100009651,,23501,10.99,0,0,0,0,0,20,5,20,TOB,,,,
223511,0,2560,W.E. GARRETT SCOTCH SNUFF 12ct,42100000221,BOX,,00012 ES,12 BOX,12,0, $124.21 , $10.35 , $15.99 ,35.3,42100000221,42100000214,42100000207,23511,43.59,0,0,0,0,0,20,12,20,TOB,,,,
223514,0,2560,W.E. GARRETT SWEET SNUFF  12ct,42100001020,BOX,,00012 EA,12 BOX,12,0, $124.21 , $10.35 , $15.99 ,35.3,42100001020,42100001013,42100001006,23514,43.59,0,0,0,0,0,20,12,20,TOB,,,,
223683,0,2420,SPLITARILLO FOIL SWAGBERRY 3/99,8.16518E+11,BX,,00015 EAC,15 3PK,40,0, $11.25 , $0.74 , $0.99 ,24.2,8.16518E+11,8.16518E+11,,23683,3.95,0,0,0,0,0,20,15,20,TOB,,,,
223840,0,2700,SMOKERS PRIDE 12OZ RUM,71737223208,BAG,,1,EACH,12,0, $20.62 , $20.62 , $35.99 ,42.7,71737223208,,,23840,7.24,0,0,0,0,0,20,12,20,TOB,,,,
223842,0,2700,SMOKERS PRIDE 12OZ WHISKEY,71737229200,BAG,,1,EACH,12,0, $20.62 , $20.62 , $35.99 ,42.7,71737229200,,,23842,7.24,0,0,0,0,0,20,12,20,TOB,,,,
223846,0,2700,SMOKERS PRIDE 12OZ BLACK CAVENDISH,71737224205,BAG,,1,EACH,12,0, $20.62 , $20.62 , $35.99 ,42.7,71737224205,,,23846,7.24,0,0,0,0,0,20,12,20,TOB,,,,
223847,0,2700,SMOKERS PRIDE 12OZ CHERRY CAVENDISH,71737225202,BAG,,1,EACH,12,0, $20.62 , $20.62 , $35.99 ,42.7,71737225202,,,23847,7.24,0,0,0,0,0,20,12,20,TOB,,,,
223848,0,2700,SMOKERS PRIDE 12OZ NATURAL BLEND,71737227206,BAG,,1,EACH,12,0, $20.62 , $20.62 , $35.99 ,42.7,71737227206,,,23848,7.24,0,0,0,0,0,20,12,20,TOB,,,,
223877,0,2770,SUPER VALUE 12 OZ VANILLA CAVENDISH,8.49855E+11,BAG,,1,BAG,24,0, $20.72 , $20.72 , $32.99 ,37.2,8.49855E+11,1.08499E+13,,23877,0,0,0,0,0,0,20,24,20,TOB,,,,
223965,0,2770,MIXTURE #79 CAN           14oz,71610610118,CAN,,1,EACH,12,0, $21.51 , $21.51 , $55.49 ,61.2,71610610118,,,23965,7.55,0,0,0,0,0,20,12,20,TOB,,,,
224047,0,2735,GAMBLER PIPE TOB 16OZ GOLD LARGE,77170632898,BAG,,1,EACH,12,0, $13.22 , $13.22 , $19.99 ,33.9,77170632898,1.00772E+13,,24047,4.64,0,0,0,0,0,20,12,20,TOB,,,,
224048,0,2735,GAMBLER PIPE TOB 6OZ GOLD MEDIUM,77170632867,BAG,,1,EACH,36,0, $5.92 , $5.92 , $8.99 ,34.2,77170632867,1.00772E+13,,24048,2.08,0,0,0,0,0,20,36,20,TOB,,,,
224049,0,2735,GAMBLER PIPE TOB 16OZ SILVER,77170103817,EA,,1,EACH,12,0, $13.22 , $13.22 , $19.99 ,33.9,77170103817,1.00772E+13,,24049,4.64,0,0,0,0,0,20,12,20,TOB,,,,
224259,0,2525,SILVER CR LC WINTGRN $1off 2cn,33300514809,BX,,00010 EAC,10 BOX,9,0, $42.18 , $4.22 , $5.29 ,20.3,33300514809,33300614806,,24259,14.8,0,0,0,0,0,20,10,20,TOB,,,,
224310,0,2490,JM SUMATRA TORO BOX 50s,,BOX,,00050 EA,50 BOX,12,0, $92.93 , $1.86 , $2.99 ,37.8,,7.13758E+11,,24310,0,0,0,0,0,0,20,50,20,TOB,,,,
224316,0,2490,JM CHURCHILL MADURO BOX 50s,,BOX,,00050 EA,50 BOX,12,0, $99.51 , $1.99 , $2.99 ,33.4,,7.13758E+11,,24316,0,0,0,0,0,0,20,50,20,TOB,,,,
224317,0,2490,JM CHURCHILL SUMATRA BOX 50s,,BOX,,00050 EA,50 BOX,12,0, $99.51 , $1.99 , $2.99 ,33.4,,7.13758E+11,,24317,0,0,0,0,0,0,20,50,20,TOB,,,,
224318,0,2490,JM SUMATRA ROBUSTO BOX 50s,,BOX,,00050 EA,50 BOX,16,0, $85.82 , $1.72 , $2.59 ,33.7,,7.13758E+11,,24318,0,0,0,0,0,0,20,50,20,TOB,,,,
224319,0,2490,JM CHURCHILL CONNECTICUT BX 50s,,BOX,,00050 EA,50 BOX,12,0, $99.51 , $1.99 , $2.99 ,33.4,,7.13758E+11,,24319,0,0,0,0,0,0,20,50,20,TOB,,,,
224329,0,2490,JM CHURCHILL COROJO BX 50s,,BOX,,00050 EA,50 BOX,12,0, $99.51 , $1.99 , $2.99 ,33.4,,,,,0,0,0,0,0,0,20,50,20,TOB,,,,
224337,0,2420,SWSHR 5PK SLIMS  10/5pk,25900247171,BX,,00010 EAC,10 BOX,40,0, $28.36 , $2.84 , $4.39 ,35.4,25900247171,25900277178,,24337,9.95,0,0,0,0,0,20,10,20,TOB,,,,
224339,0,2420,SWSHR 5PK ORIGINAL 10/5PK,25900247003,BOX,,00020 EA,20/5PK BX,20,0, $52.24 , $2.62 , $4.09 ,36.1,25900247003,25900297008,25900737009,24339,18.33,0,0,0,0,0,20,20,20,TOB,,,,
224340,0,2420,SWSHR 5PK GRAPE 20/5pk,25900247010,BX,,00020 EAC,20 BOX,20,0, $52.24 , $2.62 , $4.09 ,36.1,25900247010,25900297015,,24340,18.33,0,0,0,0,0,20,20,20,TOB,,,,
224341,0,2420,SWSHR 5PK BLUEBERRY 20/5pk,25900247072,BX,,00020 EAC,20 BOX,20,0, $52.24 , $2.62 , $4.09 ,36.1,25900247072,25900297077,,24341,18.33,0,0,0,0,0,20,20,20,TOB,,,,
224345,0,2420,SWSHR 5PK PEACH 20/5pk,25900247027,BX,,00020 EAC,20 BOX,20,0, $52.24 , $2.62 , $4.09 ,36.1,25900247027,25900297022,,24345,18.33,0,0,0,0,0,20,20,20,TOB,,,,
224346,0,2420,SWSHR 5PK STRAWBERRY 20/5pk,25900247034,BX,,00020 EAC,20 BOX,20,0, $52.24 , $2.62 , $4.09 ,36.1,25900247034,25900297039,,24346,18.33,0,0,0,0,0,20,20,20,TOB,,,,
224347,0,2420,SWSHR 5PK CHOCOLATE 20/5pk,25900247065,BOX,,00020 EAC,20 BOX,20,0, $52.24 , $2.62 , $4.09 ,36.1,25900247065,25900297060,,24347,18.33,0,0,0,0,0,20,20,20,TOB,,,,
224349,0,2420,SWSHR 5PK TIPS  10/5pk,25900247140,BX,,00010 EAC,10 BOX,40,0, $26.12 , $2.62 , $4.19 ,37.7,25900247140,25900277239,,24349,9.17,0,0,0,0,0,20,10,20,TOB,,,,
224351,0,2420,SWSHR 5PK CORONELLA 10/5pk,25900247195,BX,,00010 EAC,10 BOX,40,0, $25.52 , $2.54 , $2.99 ,14.7,25900247195,25900277192,,24351,8.96,0,0,0,0,0,20,10,20,TOB,,,,
224382,0,2420,SWSHR MINI CIGARLO STRAW 20/6p,25900209513,BX,,00020 EAC,20 BOX,20,0, $75.39 , $3.77 , $5.29 ,28.7,25900209513,25900289515,,24382,15.37,0,0,0,0,0,20,20,20,TOB,,,,
224392,0,2420,SWSHR SWT NON-P GRN SWT  30/2p,25900207502,BOX,,00030 EA,30 BOX,24,0, $31.34 , $1.03 , $1.59 ,34.3,25900207502,25900287528,,24392,11,0,0,0,0,0,20,30,20,TOB,,,,
224393,0,2420,SWSHR SWT NON-P SWEET    30/2p,25900207465,BOX,,00030 EA,30 BOX,24,0, $31.34 , $1.03 , $1.59 ,34.3,25900207465,25900287467,,24393,11,0,0,0,0,0,20,30,20,TOB,,,,
224394,0,2420,SWSHR SWT NON-P BLUEBERY 30/2p,25900207472,BX,,00030 EAC,30 BOX,24,0, $31.34 , $1.03 , $1.59 ,34.3,25900207472,25900287474,,24394,11,0,0,0,0,0,20,30,20,TOB,,,,
224395,0,2420,SWSHR SWT NON-P GRAPE    30/2p,25900207489,BX,,00030 EAC,30 BOX,24,0, $31.34 , $1.03 , $1.59 ,34.3,25900207489,25900287481,,24395,11,0,0,0,0,0,20,30,20,TOB,,,,
224398,0,2420,SWSHR SWT NON-P PEACH    30/2p,25900228859,BOX,,00030 EA,30 BOX,24,0, $31.34 , $1.03 , $1.59 ,34.3,25900228859,25900278854,,24398,11,0,0,0,0,0,20,30,20,TOB,,,,
224399,0,2420,SWSHR SWT NON-P STRAWBRY 30/2p,25900228866,BX,,00030 EAC,30 BOX,24,0, $31.34 , $1.03 , $1.59 ,34.3,25900228866,25900278861,,24399,11,0,0,0,0,0,20,30,20,TOB,,,,
224402,0,2420,SWSHR SWT NON-P TROPICAL 30/2p,25900207496,BX,,00030 EAC,30 BOX,24,0, $31.34 , $1.03 , $1.59 ,34.3,25900207496,25900287498,,24402,11,0,0,0,0,0,20,30,20,TOB,,,,
224432,0,2490,CASINO GOLD QUEEN CIGAR   21ct,,BOX,,00021 EA,21 BOX,1,0, $98.96 , $4.72 , $8.29 ,43.2,,,,24432,34.73,0,0,0,0,0,20,21,20,TOB,,,,
224433,0,2490,CASINO GOLD JACK CIGAR   21ct,,BOX,,00021 EA,21 BOX,1,0, $92.47 , $4.39 , $7.79 ,43.5,,,,24433,32.45,0,0,0,0,0,20,21,20,TOB,,,,
224538,0,2595,GENERAL SNUS ORIGINAL 5ct,6.0925E+11,SLV,,00005 EA,5 SLV,18,0, $21.27 , $4.25 , $6.19 ,31.3,6.0925E+11,6.0925E+11,6.0925E+11,24538,0,0,0,0,0,0,20,5,20,TOB,,,,
224539,0,2595,GENERAL SNUS MINT 5ct,6.0925E+11,SLV,,00005 EA,5 SLV,18,0, $21.27 , $4.25 , $6.19 ,31.3,6.0925E+11,6.0925E+11,6.0925E+11,24539,0,0,0,0,0,0,20,5,20,TOB,,,,
224540,0,2595,GENERAL SNUS WHITE 5ct,6.0925E+11,SLV,,00005 EA,5 SLV,18,0, $21.27 , $4.25 , $6.19 ,31.3,6.0925E+11,6.0925E+11,6.0925E+11,24540,0,0,0,0,0,0,20,5,20,TOB,,,,
224541,0,2595,GENERAL SNUS WINTERGREEN 5ct,6.0925E+11,SLV,,00005 EA,5 SLV,18,0, $21.27 , $4.25 , $6.19 ,31.3,6.0925E+11,6.0925E+11,6.0925E+11,,0,0,0,0,0,0,20,5,20,TOB,,,,
224614,0,2420,CLIPPER CIG 4for99 TROP BUZ 15pk,8.12615E+11,BX,,00015 EAC,15 BOX,15,0, $11.62 , $0.78 , $0.99 ,21.8,8.12615E+11,8.12615E+11,,24614,3.93,0,0,0,0,0,20,15,20,TOB,,,,
300137,0,2420,BACKWOODS 8/5PK ORIGINAL,71610301894,BOX,,00008 EA,8 5PK,30,0.44, $43.04 , $5.39 , $8.49 ,36.6,71610301894,71610301900,71610301917,22175,15.1,0,0,0,0,0,20,8,20,TOB,,,,
300145,0,2420,BLACK & MILD ORIGINAL PACK,70137000181,BOX,,00010 EA,10 5PK,30,0.44, $50.98 , $5.11 , $7.79 ,34.6,70137000181,70137500186,70137001188,22517,18.16,0,0,0,0,0,20,10,20,TOB,,,,
300178,0,2455,BLACK & MILD SINGLES PT ORIGINAL,70137100188,BOX,,00025 EA,25 BOX,30,0.5, $25.50 , $1.01 , $1.59 ,35.9,70137100188,70137005186,70137305187,23230,9.08,0,0,0,0,0,20,25,20,TOB,,,,
300269,0,2455,BLACK & MILD SINGLES PT WINE,70137105237,BOX,,00025 EA,25 BOX,30,0.5, $25.50 , $1.01 , $1.59 ,35.9,70137105237,70137005230,70137305231,24373,9.08,0,0,0,0,0,20,25,20,TOB,,,,
300293,0,2420,BLACK & MILD WT CIGARS 5PK,70137005254,BOX,,00010 EA,10 5PK,30,0.44, $56.10 , $5.61 , $8.59 ,34.7,70137005254,70137505259,70137001256,23289,19.98,0,0,0,0,0,20,10,20,TOB,,,,
300301,0,2455,BLACK & MILD SINGLES WT ORIGINAL,70137105251,BOX,,00025 EA,25 BOX,30,0.5, $28.05 , $1.13 , $1.69 ,33.6,70137105251,70137525257,70137305255,23291,9.99,0,0,0,0,0,20,25,20,TOB,,,,
300343,0,2455,BLACK & MILD SINGLES WT WINE,70137105299,BOX,,00025 EA,25 BOX,30,0.5, $28.05 , $1.13 , $1.69 ,33.6,70137105299,70137525295,70137305293,23294,9.99,0,0,0,0,0,20,25,20,TOB,,,,
300376,0,2420,BLACK & MILD WT WINE 5PK,70137005292,BOX,,00010 EA,10 5PK,30,0.44, $56.10 , $5.61 , $8.59 ,34.7,70137005292,70137505297,70137001294,23293,19.98,0,0,0,0,0,20,10,20,TOB,,,,
300640,0,2875,PUFF E-CIG DISP MENT 1.8MG,8.15789E+11,EA,,1,1 EACH,10,0, $2.84 , $2.84 , $3.99 ,28.8,8.15789E+11,8.15789E+11,1.08158E+13,32632,1,0,0,0,0,0,20,10,20,TOB,,,,
300657,0,2875,PUFF E-CIG DISP LT 1.1MG,8.15789E+11,EA,,1,1 EACH,10,0, $2.84 , $2.84 , $3.99 ,28.8,8.15789E+11,8.15789E+11,,32635,1,0,0,0,0,0,20,10,20,TOB,,,,
300665,0,2875,PUFF E-CIG DISP LT MNTH 1.1MG,8.15789E+11,EA,,1,1 EACH,10,0, $2.84 , $2.84 , $3.99 ,28.8,8.15789E+11,8.15789E+11,,32636,1,0,0,0,0,0,20,10,20,TOB,,,,
300863,0,2420,DUTCH MASTER PRESIDNT 5PK,71610500280,BOX,,00005 EA,05 5PK,24,0.61, $27.75 , $5.55 , $8.89 ,37.6,71610500280,71610502376,71610550384,,9.74,0,0,0,0,0,20,5,20,TOB,,,,
301069,0,2035,XXL BLUNTWRAP FRUIT PUNCH 25/2PK,6.19682E+11,BOX,,00025 EA,25 BOX,50,0.43, $13.16 , $0.53 , $0.99 ,46.8,6.19682E+11,6.19682E+11,6.19682E+11,,0,0,0,0,0,0,20,25,20,TOB,,,,
301242,0,2840,THREE KINGS CHARCOAL 40MM,,BX,,00010 EAC,10 BOX,24,0, $12.99 , $1.30 , $1.99 ,34.7,,8.71629E+12,,,0,0,0,0,0,0,30,10,30,SMAK,,,,
301259,0,2840,THREE KINGS CHARCOAL 33MM,,BOX,,00010 EA,10 BOX,36,0, $8.49 , $0.85 , $1.29 ,34.2,,8.71629E+12,,,0,0,0,0,0,0,30,10,30,SMAK,,,,
301309,0,2280,DJARUM FLT CIGAR SPECIAL 10/12,7.51667E+11,CTN,,00010 EA,10 PAK,40,0, $42.75 , $4.28 , $7.29 ,41.4,7.51667E+11,7.51667E+11,1.07517E+13,21243,0,0,0,0,0,0,20,10,20,TOB,,,,
301317,0,2280,DJARUM FLT CIGAR BLACK 10/12,7.51667E+11,CTN,,00010 EA,10 PAK,40,0, $42.75 , $4.28 , $7.29 ,41.4,7.51667E+11,7.51667E+11,1.07517E+13,21238,0,0,0,0,0,0,20,10,20,TOB,,,,
301325,0,2280,DJARUM FLT CIGAR SPLASH 10/12,7.51667E+11,CTN,,00010 EA,10 PAK,40,0, $42.75 , $4.28 , $7.29 ,41.4,7.51667E+11,7.51667E+11,1.07517E+13,21244,0,0,0,0,0,0,20,10,20,TOB,,,,
301333,0,2280,DJARUM FLT CIGAR SELECT 10/12,7.51667E+11,CTN,,00010 EA,10 PAK,40,0, $42.75 , $4.28 , $7.29 ,41.4,7.51667E+11,7.51667E+11,7.51667E+11,21242,0,0,0,0,0,0,20,10,20,TOB,,,,
301390,0,2420,HAVA-TAMPA JEWEL REG 5PK,76452700201,BOX,,00010 EA,10 5PK,12,0.98, $63.00 , $6.30 , $9.79 ,35.7,76452700201,76452700300,1.00765E+13,,22.11,0,0,0,0,0,20,10,20,TOB,,,,
301408,0,2875,VUSE SOLO CARTRIDGES ORIGINAL 2PK,8.49205E+11,EAC,,1,1 EACH,5,0.03, $13.85 , $13.85 , $20.99 ,34,8.49205E+11,8.49205E+11,8.49205E+11,,4.86,0,0,0,0,0,20,5,20,TOB,,,,
301432,0,2875,VUSE SOLO CARTRIDGES MENTHOL 2PK,8.49205E+11,EAC,,1,1 EACH,5,0.03, $13.85 , $13.85 , $20.99 ,34,8.49205E+11,8.49205E+11,8.49205E+11,,4.86,0,0,0,0,0,20,5,20,TOB,,,,
301457,0,2000,RAW CONE KING SIZE 32/3PK,7.16165E+11,BOX,,00032 EA,32/3PK,32,0, $32.99 , $1.03 , $1.49 ,30.8,7.16165E+11,7.16165E+11,,,0,0,0,0,0,0,30,32,30,SMAK,,,,
301465,0,2000,RAW CONE 1 1\4 SIZE 32/6PK,7.16165E+11,BOX,,00032 EA,32/6PK,32,0, $34.49 , $1.08 , $1.59 ,32.2,7.16165E+11,7.16165E+11,,,0,0,0,0,0,0,30,32,30,SMAK,,,,
301531,0,2875,BLU REFILL 2.4% CLASSIC,8.87969E+11,EA,,1,1 3PK,5,0, $15.41 , $15.41 , $15.49 ,0.5,8.87969E+11,8.87969E+11,1.0888E+13,,5.41,0,0,0,0,0,20,5,20,TOB,,,,
301549,0,2875,BLU REFILL 2.4% MENTHOL,8.87969E+11,EA,,1,1 3PK,5,0, $15.41 , $15.41 , $15.49 ,0.5,8.87969E+11,8.87969E+11,1.0888E+13,,5.41,0,0,0,0,0,20,5,20,TOB,,,,
301648,0,2875,GREEN S.L. REFILL MAX REG 1/5 2.4%,8.56397E+11,EA,,1,EACH,10,0, $9.58 , $9.58 , $14.39 ,33.4,8.56397E+11,8.56397E+11,,,0,0,0,0,0,0,20,10,20,TOB,,,,
301655,0,2875,GREEN S.L. REFILL MAX 2.4% MENT 1/5,8.56397E+11,EA,,1,EACH,10,0, $9.58 , $9.58 , $14.39 ,33.4,8.56397E+11,8.56397E+11,,,0,0,0,0,0,0,20,10,20,TOB,,,,
301762,0,2000,RAW ORGANIC PAPER KING SUPREME 24ct,7.16165E+11,BOX,,00024 EA,24 BOX,42,0, $27.99 , $1.17 , $1.99 ,41.4,7.16165E+11,7.16165E+11,7.16165E+11,,0,0,0,0,0,0,30,24,30,SMAK,,,,
301838,0,2175,BLINK BUTANE 5X 300ML,18505131716,EA,,1,1 BOTTLE,96,0, $1.19 , $1.19 , $1.79 ,33.5,18505131716,18505131730,,,0,0,0,0,0,0,30,96,30,SMAK,,,,
301879,0,2875,BLU DISPOSABLE VIVID VANILLA 5PK,8.87969E+11,BOX,,00005 EA,5 PACK,10,1.3, $38.53 , $7.70 , $7.99 ,3.6,8.87969E+11,8.87969E+11,1.0888E+13,,13.52,0,0,0,0,0,20,5,20,TOB,,,,
301895,0,2280,DJARUM FLT CIGAR RUBY 10/12,7.51667E+11,CTN,,00010 EA,10 PAK,40,0, $42.75 , $4.28 , $7.29 ,41.4,7.51667E+11,7.51667E+11,1.07517E+13,21240,0,0,0,0,0,0,20,10,20,TOB,,,,
301903,0,2280,DJARUM FLT CIGAR BLK IVORY 10/12,7.51667E+11,CTN,,00010 EA,10 PAK,40,0, $42.75 , $4.28 , $7.29 ,41.4,7.51667E+11,7.51667E+11,1.07517E+13,21239,0,0,0,0,0,0,20,10,20,TOB,,,,
301911,0,2280,DJARUM FLT CIGAR MENTHOL 10/12,7.51667E+11,CTN,,00010 EA,10 PAK,40,0, $42.75 , $4.28 , $7.29 ,41.4,7.51667E+11,7.51667E+11,1.07517E+13,21241,0,0,0,0,0,0,20,10,20,TOB,,,,
301929,0,2280,DJARUM FLT CIGAR BALI 10/12,7.51667E+11,CTN,,00010 EA,10 PAK,40,0, $42.75 , $4.28 , $7.29 ,41.4,7.51667E+11,7.51667E+11,1.07517E+13,21237,0,0,0,0,0,0,20,10,20,TOB,,,,
302257,0,2875,VUSE VIBE ORIGINAL 5PK,8.49205E+11,BOX,,00005 EA,5 PACK,20,0.62, $69.27 , $13.85 , $20.99 ,34,8.49205E+11,8.49205E+11,8.49205E+11,,24.31,0,0,0,0,0,20,5,20,TOB,,,,
302489,0,2420,SWSHR 5PK CHERRY TIP 20/5PK,25900209117,5PK,,00020 EA,20 5PK,20,1, $52.24 , $2.62 , $3.99 ,34.5,25900209117,25900289119,25900709112,22765,18.33,0,0,0,0,0,20,20,20,TOB,,,,
302802,0,2490,MACANUDO ROTHSCHILD SINGLE 6CT,6.89674E+11,BOX,,00006 EA,06 BOX,24,1.24, $45.74 , $7.63 , $16.49 ,53.8,6.89674E+11,6.89674E+11,6.89674E+11,23209,16.05,0,0,0,0,0,20,6,20,TOB,,,,
302810,0,2490,PUNCH ROBUSTO FOIL SINGLE 6CT,6.89674E+11,BOX,,00006 EA,06 BOX,24,1.24, $41.18 , $6.86 , $14.49 ,52.6,6.89674E+11,6.89674E+11,6.89674E+11,24304,14.45,0,0,0,0,0,20,6,20,TOB,,,,
302851,0,2490,PARTAGAS ROTHSCHILD SINGLE 6CT,6.89674E+11,BOX,,00006 EA,06 BOX,24,1.24, $45.74 , $7.63 , $16.49 ,53.8,6.89674E+11,6.89674E+11,6.89674E+11,24451,16.05,0,0,0,0,0,20,6,20,TOB,,,,
302869,0,2490,EXCALIBUR ROBUSTO SINGLE 6CT,6.89674E+11,BOX,,00006 EA,06 BOX,24,1.24, $44.39 , $7.40 , $15.99 ,53.7,6.89674E+11,6.89674E+11,6.89674E+11,24459,15.58,0,0,0,0,0,20,6,20,TOB,,,,
303024,0,2420,SWSHR 5PK WOOD TIPS 10/5PK,25900247157,BOX,,00010 EA,10 5PK,40,1.05, $28.36 , $2.84 , $4.39 ,35.4,25900247157,25900277154,,24348,9.95,0,0,0,0,0,20,10,20,TOB,,,,
304063,0,2420,BACKWOODS 8/5PK SWEET AROMATIC,71610301924,BOX,,00008 EA,8 5PK,30,0.48, $43.04 , $5.39 , $8.49 ,36.6,71610301924,71610301931,71610301948,,15.1,0,0,0,0,0,20,8,20,TOB,,,,
304147,0,2000,TOP CIGARETTE PAPERS,77170510004,BOX,,00024 EA,24 BOX,40,0.43, $23.99 , $1.00 , $1.99 ,49.8,77170510004,77170510011,77170510018,20172,0,0,0,0,0,0,30,24,30,SMAK,,,,
304261,0,2420,BACKWOODS 8/5PK HONEY BERRY,71610301863,BOX,,00008 EA,8 5PK,30,0.46, $43.04 , $5.39 , $8.49 ,36.6,71610301863,71610301870,71610301887,,15.1,0,0,0,0,0,20,8,20,TOB,,,,
305615,0,2420,BLACK & MILD WINE CIGARS PK,70137000235,BOX,,00010 EA,10 5PK,30,0.44, $50.98 , $5.11 , $7.79 ,34.6,70137000235,70137500230,70137001232,24374,18.16,0,0,0,0,0,20,10,20,TOB,,,,
320176,0,2000,ZIG ZAG PAPERS ULTRA THIN 1.25 24CT,8660007322,BOX,,00024 EA,24 BOX,25,0, $34.25 , $1.43 , $1.99 ,28.3,8660007322,8660007315,1.00087E+13,20176,0,0,0,0,0,0,30,24,30,SMAK,,,,
320180,0,2000,ZIG ZAG K.S. PAPERS    89/24ct,8660000071,BOX,,00024 EA,24 BOX,25,0, $34.25 , $1.43 , $1.99 ,28.3,8660000071,8660007117,1.00087E+13,20180,0,0,0,0,0,0,30,24,30,SMAK,,,,
320191,0,2000,JOB PAPER ORANGE JAR PP $0.99,8648838,JAR,,00100 EAC,100,16,0, $55.99 , $0.56 , $0.99 ,43.4,8648838,77170101875,1.00772E+13,20191,0,0,0,0,0,0,30,100,30,SMAK,,,,
