Ware House ,CATegory ,trepco #,DESC,STD Unite of Meassur ,UM1,UM1 X,UM2,UM2 X,UM3,UM3 X,VENDer's  ITEM #,UPC1 EA,UPC2 BX / CS,UPC3  CS
1,10,103507,CAMEL 99 BLUE $.25 OFF/1PK,2,EA,1,CAR,10,CSE,30,10794,012300107921,012300107938,012300107945
1,10,101253,CAMEL 99 BLUE $.50 OFF/1PK,2,EA,1,CAR,10,CSE,30,50970,012300509688,012300509695,00012300509701
1,10,104711,CAMEL 99 BLUE BX,2,EA,1,CAR,10,CSE,60,33965,012300200608,012300260138,00012300339650
1,10,103333,CAMEL 99 FILTER $.25 OFF/1PK,2,EA,1,CAR,10,CSE,30,10791,012300107891,012300107907,012300107914
1,10,101295,CAMEL 99 FILTER $.50 OFF/1PK,2,EA,1,CAR,10,CSE,30,50967,012300509657,012300509664,00012300509671
1,10,104661,CAMEL 99 FILTER BOX,2,EA,1,CAR,10,CSE,60,33964,012300200592,012300259132,00012300339643
1,10,100057,CAMEL BLUE BOX FSC,2,EA,1,CAR,10,CSE,60,30594,012300000079,012300107136,00012300305945
1,10,103374,CAMEL BLUE KS $.25 OFF/1PK,2,EA,1,CAR,10,CSE,30,10812,012300108102,012300108119,012300108126
1,10,101360,CAMEL BLUE KS $.50 OFF/1PK,2,EA,1,CAR,10,CSE,30,50976,012300509749,012300509756,00012300509763
1,10,100321,CAMEL BLUE SOFT,2,EA,1,CAR,10,CSE,30,13125,012300000048,012300104135,00012300131254
1,10,116525,CAMEL CRUSH BOX FSC,2,EA,1,CAR,10,CSE,60,12207,012300197410,012300197403,00012300122078
1,10,103283,CAMEL CRUSH KS $.25 OFF/1PK,2,EA,1,CAR,10,CSE,30,10574,012300105729,012300105736,00012300105743
1,10,101485,CAMEL CRUSH KS $.50 OFF/1PK,2,EA,1,CAR,10,CSE,30,50272,012300502740,012300502733,00012300502726
1,10,101501,CAMEL CRUSH MEN SIL KS $.50 OFF/1PK,2,EA,1,CAR,10,CSE,30,50281,012300502832,012300502825,00012300502818
1,10,101493,CAMEL CRUSH MENT KS $.50 OFF/1PK,2,EA,1,CAR,10,CSE,30,50278,012300502801,012300502795,00012300502788
1,10,103358,CAMEL CRUSH MENT SLV KS $.25 OFF/1P,2,EA,1,CAR,10,CSE,30,10580,012300105781,012300105798,012300105804
1,10,110148,CAMEL CRUSH MENTHOL BOX,2,EA,1,CAR,10,CSE,30,30595,012300000932,012300193139,00012300305952
1,10,103341,CAMEL CRUSH MENTHOL KS $.25 OFF/1PK,2,EA,1,CAR,10,CSE,30,10577,012300105750,012300105767,012300105774
1,10,110155,CAMEL CRUSH MENTHOL SILVER KS BX,2,EA,1,CAR,10,CSE,30,30596,012300000949,012300194136,00012300305969
1,10,102970,CAMEL CRUSH RICH BOX FSC,2,EA,1,CAR,10,CSE,30,10876,012300108744,012300108751,00012300108768
1,10,102988,CAMEL CRUSH RICH KS $.50 OFF/1PK,2,EA,1,CAR,10,CSE,30,10879,012300108775,012300108782,00012300108799
1,10,102996,CAMEL CRUSH RICH KS $1.00 OFF/1PK,2,EA,1,CAR,10,CSE,30,10882,012300108805,012300108812,00012300108829
1,10,103317,CAMEL CRUSH SMOOTH BOX,2,EA,1,CAR,10,CSE,30,11982,012300119801,012300119818,00012300119825
1,10,103408,CAMEL CRUSH SMOOTH KS $.50 OFF/1PK,2,EA,1,CAR,10,CSE,30,11985,012300119832,012300119849,012300119856
1,10,103291,CAMEL CRUSH SMOOTH KS $1.00 OFF/1PK,2,EA,1,CAR,10,CSE,30,11988,012300119863,012300119870,00012300119887
1,10,103325,CAMEL CRUSH SMOOTH SILVER BOX,2,EA,1,CAR,10,CSE,30,11991,012300119894,012300119900,00012300119917
1,10,103416,CAMEL CRUSH SMOOTH SLVR $.50 OFF/1P,2,EA,1,CAR,10,CSE,30,11994,012300119924,012300119931,012300119948
1,10,103309,CAMEL CRUSH SMOOTH SLVR $1.00 OFF/1,2,EA,1,CAR,10,CSE,30,11997,012300119955,012300119962,00012300119979
1,10,100040,CAMEL FILTER BOX,2,EA,1,CAR,10,CSE,60,30592,012300000031,012300103138,00012300305921
1,10,103366,CAMEL FILTER KS $.25 OFF/1PK,2,EA,1,CAR,10,CSE,30,10809,012300108072,012300108089,012300108096
1,10,101386,CAMEL FILTER KS $.50 OFF/1PK,2,EA,1,CAR,10,CSE,30,50973,012300509718,012300509725,00012300509732
1,10,100313,CAMEL FILTER SOFT PACK,2,EA,1,CAR,10,CSE,30,13123,012300000024,012300102131,00012300131230
1,10,101006,CAMEL GOLD BOX,2,EA,1,CAR,10,CSE,60,84402,012300844000,012300844017,00012300844024
1,10,116079,CAMEL NO.9,2,EA,1,CAR,10,CSE,30,35697,012300356916,012300356923,00012300356978
1,10,100198,CAMEL NON FILTER,2,EA,1,CAR,10,CSE,60,30577,012300000017,012300101134,00012300305778
1,10,104570,CAMEL PLATINUM BX FSC,2,EA,1,CAR,10,CSE,30,30658,012300200158,012300215138,00012300306584
1,10,100990,CAMEL ROYAL BOX,2,EA,1,CAR,10,CSE,30,84393,012300843911,012300843928,00012300843935
1,10,101055,CAMEL SILVER BOX,2,EA,1,CAR,10,CSE,30,84419,012300844178,012300844185,00012300844192
1,10,113522,CAMEL TURKISH GOLD BOX,2,EA,1,CAR,10,CSE,60,32965,012300265706,012300265713,00012300329651
1,10,114660,CAMEL TURKISH ROYAL FF KS BX,2,EA,1,CAR,10,CSE,30,30654,012300302883,012300302890,00012300306546
1,10,113530,CAMEL TURKISH SILVER KS BX,2,EA,1,CAR,10,CSE,30,32793,012300327909,012300327916,00012300327930
1,10,104976,CAMEL WIDES BLUE BOX,2,EA,1,CAR,10,CSE,60,32967,012300708999,012300708135,00012300329675
1,10,104968,CAMEL WIDES FILTER BOX,2,EA,1,CAR,10,CSE,60,32966,012300707992,012300707138,00012300329668
1,10,103390,CAPRI INDIGO MEN 100,2,EA,1,CAR,10,CSE,30,33076,027200002399,027200011643,00027200330768
1,10,104604,CAPRI INDIGO MEN 120,2,EA,1,CAR,10,CSE,30,33070,027200002177,027200011179,00027200330706
1,10,108043,CAPRI JADE MEN 100,2,EA,1,CAR,10,CSE,30,33084,027200006618,027200032518,00027200330843
1,10,103382,CAPRI MAGENTA 100,2,EA,1,CAR,10,CSE,30,33075,027200002382,027200011636,00027200330751
1,10,104596,CAPRI MAGENTA 120,2,EA,1,CAR,10,CSE,30,33069,027200002160,027200011162,00027200330690
1,10,108035,CAPRI VIOLET 100,2,EA,1,CAR,10,CSE,30,33083,027200006601,027200032501,00027200330836
1,10,101931,CARLTON 120,2,EA,1,CAR,10,CSE,30,33052,043300000394,043300021085,00043300330521
1,10,100065,CARLTON BOX,2,EA,1,CAR,10,CSE,30,33054,043300000868,043300029081,00043300330545
1,10,101758,CARLTON BOX 100,2,EA,1,CAR,10,CSE,30,33050,043300000356,043300020682,00043300330507
1,10,101766,CARLTON MENTHOL BOX 100,2,EA,1,CAR,10,CSE,30,33051,043300000363,043300020583,00043300330514
1,10,130112,CARLTON MENTHOL KS SF,2,EA,1,CAR,10,CSE,30,32988,043300000042,043300020484,0004330032988
1,10,130747,DORAL MENTHOL 100 BOX,2,EA,1,CAR,10,CAS,30,30772,012300839990,012300839136,0001230030772
1,10,108399,DUNHILL FINE CUT RICH BLACK,2,EA,1,CAR,10,CSE,50,59923,027200599219,027200599226,0002720059923
1,10,108407,DUNHILL FINE CUT WHITE,2,EA,1,CAR,10,CSE,50,59926,027200599240,027200599257,00027200599264
1,10,111302,DUNHILL INTERNATIONAL BLUE,2,EA,1,CAR,10,CSE,50,03055,027200356850,027200356836,07612400030551
1,10,102079,DUNHILL RED,2,EA,1,CAR,10,CSE,50,03058,027200356843,027200356744,07612400030582
1,10,104265,GPC NON FILTER KS,2,EA,1,CAR,10,CSE,30,33166,075926050293,075926050286,00075926331668
1,10,105809,GPC RED BOX 100,2,EA,1,CAR,10,CSE,30,33158,075926050347,075926050354,00075926331583
1,10,109330,KAMEL RED (FF) BOX,2,EA,1,CAR,10,CSE,30,30578,012300000543,012300154130,00012300305785
1,10,109348,KAMEL RED SMOOTH BX,2,EA,1,CAR,10,CSE,30,30579,012300000772,012300177139,00012300305792
1,10,101121,KENT CLASSIC 100'S,2,EA,1,CAR,10,CSE,30,00426,026100004243,026100004274,10026100004264
1,10,100396,KENT CLASSIC KINGS,2,EA,1,CAR,10,CSE,30,00436,026100004342,026100004373,10026100004363
1,10,101139,KENT III SILVER 100'S,2,EA,1,CAR,10,CSE,30,00176,026100001747,026100001778,10026100001768
1,10,100222,LUCKY STRIKE REG (SHORT),2,EA,1,CAR,10,CSE,30,33059,043300000127,043300045180,00043300330590
1,10,107136,MISTY BLUE SLIMS BOX 120,2,EA,1,CAR,10,CSE,30,33063,020400000349,020400050382,00020400330637
1,10,107144,MISTY MENTHOL GREEN SLIMS BX 120,2,EA,1,CAR,10,CSE,30,33064,020400000356,020400053581,00200400330644
1,10,105874,MISTY MENTHOL SILVER SLIM 100,2,EA,1,CAR,10,CSE,30,33066,020400000035,020400052683,00020400330668
1,10,102004,MORE MENTHOL 120,2,EA,1,CAR,10,CSE,30,13114,012300000604,012300160131,00012300131148
1,10,101998,MORE RED 120,2,EA,1,CAR,10,CSE,30,13115,012300000550,012300155137,00012300131155
1,10,101337,MORE SLVR MENTHOL 120 SFT,2,EA,1,CAR,10,CSE,30,30778,012300000741,012300174138,00012300307789
1,10,103259,NEWPORT 100 BX $.25 OFF 1PK,2,EA,1,CAR,10,CSE,30,01661,026100016598,026100016604,00026100016611
1,10,101345,NEWPORT 100 SOFT,2,EA,1,CAR,10,CAS,30,01513,026100005776,026100805772,1002610001513
1,10,100131,NEWPORT BOX,2,EA,1,CAR,10,CSE,60,01511,026100005752,026100805758,10026100015116
1,10,101832,NEWPORT BOX 100'S,2,EA,1,CAR,10,CSE,60,01510,026100005738,026100805734,10026100015109
1,10,100636,NEWPORT KINGS,2,EA,1,CAR,10,CSE,30,01514,026100005783,026100805789,10026100015147
1,10,103242,NEWPORT KS BX $.25 OFF 1PK,2,EA,1,CAR,10,CSE,30,01664,026100016628,026100016635,00026100016642
1,10,117796,NEWPORT MENTH 100 $.50 OFF,2,EA,1,CAR,10,CSE,30,1605,026100006667,026100865745,10026100016052
1,10,109215,NEWPORT MENTH GOLD BX,2,EA,1,CAR,10,CSE,60,01512,026100005769,026100805765,10026100015123
1,10,109223,NEWPORT MENTH GOLD BX 100,2,EA,1,CAR,10,CSE,60,01509,026100005721,026100805727,10026100015093
1,10,117788,NEWPORT MENTH KS BX $.50 OFF,2,EA,1,CAR,10,CSE,30,1606,026100006674,026100865752,10026100016069
1,10,113415,NEWPORT MENTH SMOOTH 100 BX,2,EA,1,CAR,10,CSE,30,01607,026100006681,026100806687,10026100016076
1,10,113407,NEWPORT MENTH SMOOTH BX,2,EA,1,CAR,10,CSE,30,01608,026100006704,026100806700,1002610001608
1,10,109264,NEWPORT NON MENT GOLD 100 BX,2,EA,1,CAR,10,CSE,30,01598,026100006612,026100806618,10026100015987
1,10,109256,NEWPORT NON MENT GOLD BX KS,2,EA,1,CAR,10,CSE,30,01597,026100006605,026100806601,10026100015970
1,10,109249,NEWPORT NON MENT RED BX 100,2,EA,1,CAR,10,CSE,30,01592,026100006575,026100806571,10026100015925
1,10,109231,NEWPORT NON MENT RED BX KS,2,EA,1,CAR,10,CSE,30,01591,026100006568,026100806564,10026100015918
1,10,102137,NEWPORT PLATINUM BLUE 100 BOX,2,EA,1,CAR,10,CSE,30,01624,026100016222,026100016239,00026100016246
1,10,102129,NEWPORT PLATINUM BLUE KS BOX,2,EA,1,CAR,10,CSE,30,01630,026100016284,026100016291,00026100016307
1,10,117556,PALL MALL $.50 OFF/1PK RED 100,2,EA,1,CAR,10,CSE,30,20518,027200003914,027200348077,00027200205189
1,10,117549,PALL MALL $.50 OFF/1PK RED KS BX,2,EA,1,CAR,10,CSE,30,20519,027200003921,027200348091,00027200205196
1,10,101170,PALL MALL $.50 OFF/1PK SLVR MENT KS,2,EA,1,CAR,10,CSE,30,84666,027200846641,027200846658,00027200846665
1,10,117580,PALL MALL BLACK 100 MENTHOL BX,2,EA,1,CAR,10,CSE,60,34726,027200347285,027200347278,00027200347261
1,10,113902,PALL MALL BLUE BX 100,2,EA,1,CAR,10,CSE,60,01441,027200008629,027200018628,00027200331529
1,10,113878,PALL MALL BLUE BX KS,2,EA,1,CAR,10,CSE,60,01440,027200008544,027200018543,00027200014408
1,10,101378,PALL MALL GOLD 100,2,EA,1,CAR,10,CSE,30,32993,043300000189,043300065386,00043300329938
1,10,113910,PALL MALL MENTHOL 100 BX,2,EA,1,CAR,10,CSE,60,01443,027200008650,027200018659,00027200014439
1,10,113886,PALL MALL MENTHOL BOX,2,EA,1,CAR,10,CSE,60,01442,027200008599,027200018598,00027200331512
1,10,100958,PALL MALL NON-FILTER RED SOFT,2,EA,1,CAR,10,CSE,30,33061,043300000165,043300065188,00043300330613
1,10,115394,PALL MALL ORANGE 100 BX,2,EA,1,CAR,10,CSE,60,01437,027200001859,027200731527,0002720001437
1,10,115386,PALL MALL ORANGE KS BX,2,EA,1,CAR,10,CSE,60,01436,027200001750,027200731459,00027200330676
1,10,113894,PALL MALL RED BX 100 FILTER,2,EA,1,CAR,10,CSE,60,01439,027200008674,027200018673,00027200331543
1,10,113860,PALL MALL RED BX FILTER,2,EA,1,CAR,10,CSE,60,01438,027200008513,027200018512,00027200330980
1,10,117598,PALL MALL WHITE 100 MENTHOL BX,2,EA,1,CAR,10,CSE,60,34732,027200347346,027200347339,00027200347322
1,10,100768,TAREYTON,2,EA,1,CAR,10,CSE,30,32995,043300000271,043300075286,00043300329952
1,10,101543,TAREYTON 100,2,EA,1,CAR,10,CSE,30,32996,043300000288,043300075385,00043300329969
1,10,106070,TRUE BLUE 100 BOX,2,EA,1,CAR,10,CSE,30,03614,026100006148,026100806144,10026100804065
1,10,101584,TRUE MENTHOL GREEN 100'S,2,EA,1,CAR,10,CSE,30,00296,026100002942,026100002973,10026100002963
1,10,132461,TRUE MENTHOL KS SF,2,EA,1,CAR,10,CSE,30,00266,026100002645,026100002676,1002610000266
1,10,100834,VANTAGE,2,EA,1,CAR,10,CSE,30,13127,012300000307,012300130134,00012300131278
1,10,101600,VANTAGE 100,2,EA,1,CAR,10,CSE,30,13121,012300000314,012300131131,00012300131216
1,10,113928,AMERICAN SPIRIT BLACK PERIQUE,2,EA,1,CAR,10,CSE,30,101520,047995855079,047995855178,10047995101524
1,10,113035,AMERICAN SPIRIT BLUE KS BX,2,EA,1,CAR,10,CSE,60,101280,047995855086,047995855185,10047995101289
1,10,115253,AMERICAN SPIRIT CELADON BOX,2,EA,1,CAR,10,CSE,30,857000,047995855215,047995855314,10047995857001
1,10,109504,AMERICAN SPIRIT DARK GREEN KS BOX,2,EA,1,CAR,10,CSE,30,101400,047995855222,047995855321,10047995101401
1,10,115337,AMERICAN SPIRIT FULL BODIED DK BLUE,2,EA,1,CAR,10,CSE,30,856040,047995856038,047995856045,10047995856042
1,10,112755,AMERICAN SPIRIT MELLOW GREEN BOX,2,EA,1,CAR,10,CSE,30,101380,047995855055,047995855154,10047995101388
1,10,114900,AMERICAN SPIRIT MELLOW ORANGE,2,EA,1,CAR,10,CSE,30,857010,047995855239,047995855338,10047995857018
1,10,115352,AMERICAN SPIRIT MELLOW TAN,2,EA,1,CAR,10,CSE,30,856060,047995856052,047995856069,10047995856066
1,10,112763,AMERICAN SPIRIT MELLOW YELLOW BOX,2,EA,1,CAR,10,CSE,60,101320,047995855093,047995855192,10047995101326
1,10,109496,AMERICAN SPIRIT NON FILTER BROWN BX,2,EA,1,CAR,10,CSE,30,200000,047995200022,047995200015,10047995200008
1,10,109512,AMERICAN SPIRIT ORGANIC GOLD KS BX,2,EA,1,CAR,10,CSE,30,101500,047995855253,047995855352,10047995101500
1,10,113936,AMERICAN SPIRIT ORGANIC TURQUOISE,2,EA,1,CAR,10,CSE,30,101480,047995855246,047995855345,10047995101487
1,10,102467,EXPORT A BLUE,2,EA,1,CAR,10,CSE,50,3206,076940292065,076940192068,00076940032067
1,10,102459,EXPORT A GOLD,2,EA,1,CAR,10,CSE,50,3207,076940292072,076940192075,00076940032074
1,10,107680,EXPORT A WHITE ULTRA SMOOTH,2,EA,1,CAR,10,CSE,50,3209,076940292096,076940192099,00076940032098
1,10,101535,LD BLUE 100 BOX,2,EA,1,CAR,10,CSE,30,703,076940297039,076940197032,00076940067038
1,10,101568,LD MENTHOL 100 BOX,2,EA,1,CAR,10,CSE,30,705,076940297053,076940197056,00076940067052
1,10,101527,LD RED 100 BOX,2,EA,1,CAR,10,CSE,30,701,076940297015,076940197018,00076940067014
1,10,101550,LD SILVER 100 BOX,2,EA,1,CAR,10,CSE,30,709,076940297091,076940197094,00076940067090
1,10,100164,WAVE FF 100 BOX,2,EA,1,CAR,10,CSE,30,153,076940291532,076940191535,00076940061531
1,10,100172,WAVE MENTHOL 100 BOX,2,EA,1,CAR,10,CSE,30,164,076940291648,076940191641,00076940061647
1,10,125238,WAVE SILVER 100 BOX,2,EA,1,CAR,10,CSE,30,160,076940291600,076940191603,00076940061609
1,10,125269,WINGS RED 100 BOX,2,EA,1,CAR,10,CSE,30,301,076940293017,076940193010,00076940063016
1,10,121552,CARNIVAL BLUE 100 BOX,2,EA,1,CAR,10,CSE,60,CL1008,689490000662,689490000716,20689490001809
1,10,121557,CARNIVAL MENTHOL 100 BOX,2,EA,1,CAR,10,CSE,60,CM1008,689490000686,689490000730,20689490001823
1,10,121551,CARNIVAL RED 100 BOX,2,EA,1,CAR,10,CSE,60,CF1008,689490000655,689490000709,20689490001793
1,10,102731,THIS BLUE 100 BX,2,EA,1,CAR,10,CSE,60,02349,689490002321,689490002338,20689490002349
1,10,102756,THIS MENTHOL 100 BX,2,EA,1,CAR,10,CSE,60,02400,689490002383,689490002390,20689490002400
1,10,102764,THIS MENTHOL GREEN 100 BX,2,EA,1,CAR,10,CSE,60,02431,689490002413,689490002420,20689490002431
1,10,102723,THIS RED 100 BX,2,EA,1,CAR,10,CSE,60,02318,689490002291,689490002307,20689490002318
1,10,102772,THIS RED KS BX,2,EA,1,CAR,10,CSE,60,02462,689490002444,689490002451,20689490002462
1,10,102749,THIS SILVER 100 BX,2,EA,1,CAR,10,CSE,60,02370,689490002352,689490002369,20689490002370
1,10,118000,TIMELESS TIME BLUE 100 BX,2,EA,1,CAR,10,CSE,60,,689490001034,689490001041,20689490001908
1,10,121541,TIMELESS TIME BLUE KS BOX,2,EA,1,CAR,10,CAS,60,,689490000877,689490000884,20689490001953
1,10,118042,TIMELESS TIME MENT GREEN 100 LT BX,2,EA,1,CTN,10,CSE,60,21549,689490001362,689490001379,20689490001939
1,10,118018,TIMELESS TIME MENTHOL 100 BX,2,EA,1,CAR,10,CSE,60,,689490001133,689490001348,20689490001922
1,10,121544,TIMELESS TIME MENTHOL KS BOX,2,EA,1,CAR,10,CSE,60,,689490000938,689490000945,
1,10,118026,TIMELESS TIME RED 100 BX,2,EA,1,CAR,10,CSE,60,,689490001003,689490001010,20689490001892
1,10,121542,TIMELESS TIME RED KS       BOX,2,EA,1,CAR,10,CSE,60,,689490000006,689490000853,20689490001946
1,10,118034,TIMELESS TIME SILVER 100 BX,2,EA,1,CAR,10,CSE,60,21547,689490001072,689490001102,20689490001915
1,20,210930,ROGUE 4 ROLL COMBO DISPLAY 20 CANS,2,EA,20,DIS,1,,1,R503,,00840045270033,
1,20,210922,ROGUE 8 ROLL COMBO DISPLAY 40 CANS,2,EA,40,DIS,1,,1,R502,,00840045270026,
1,20,211045,ROGUE NIC PCH 3MG HONEY LEMON,2,EA,1,SLE,5,CSE,18,R138,840045201143,840045201150,00840045201167
1,20,211052,ROGUE NIC PCH 3MG MANGO,2,EA,1,SLE,5,CSE,18,R142,840045201266,840045201273,00840045201280
1,20,211060,ROGUE NIC PCH 3MG PEPPERMINT,2,EA,1,SLE,5,CSE,18,R122,840045200665,840045200672,00840045200689
1,20,211078,ROGUE NIC PCH 3MG WINTERGREEN,2,EA,1,SLE,5,CSE,18,R124,840045200726,840045200733,00840045200740
1,20,211086,ROGUE NIC PCH 6MG HONEY LEMON,2,EA,1,SLE,5,CSE,18,R139,840045201174,840045201181,00840045201198
1,20,211094,ROGUE NIC PCH 6MG MANGO,2,EA,1,SLE,5,CSE,18,R143,840045201297,840045201303,00840045201310
1,20,211102,ROGUE NIC PCH 6MG PEPPERMINT,2,EA,1,SLE,5,CSE,18,R123,840045200696,840045200702,00840045200719
1,20,211110,ROGUE NIC PCH 6MG WINTERGREEN,2,EA,1,SLE,5,CSE,18,R125,840045200757,840045200764,00840045200771
1,20,302794,MACANUDO BARON DE ROTH BX,2,EA,1,BOX,25,CSE,1,08028,,689674015086,
1,20,302836,MACANUDO PORTOFINO BOX,2,EA,1,BOX,25,CSE,1,08025,689674014751,689674023135,
1,20,300632,PUFF E-CIG DISP FF 1.8MG,1,EA,1,BOX,10,CSE,20,PT18,815789010160,815789010167,
1,20,300657,PUFF E-CIG DISP LT 1.1MG,1,EA,1,BOX,10,CSE,20,PT11,815789010177,815789010174,
1,20,300665,PUFF E-CIG DISP LT MNTH 1.1MG,1,EA,1,BOX,10,CSE,20,PM11,815789010191,815789010198,
1,20,300640,PUFF E-CIG DISP MENT 1.8MG,1,EA,1,BOX,10,CSE,20,PM18,815789010184,815789010181,10815789010181
1,20,209635,SHOW 5 FOR $1 DIAMOND,2,EA,1,BOX,15,CSE,24,487,817127021524,817127021531,817127021548
1,20,201202,SHOW 5 FOR $1 SPIRAL BA BOOM,2,EA,1,BOX,15,CSE,24,00714,858765006689,858765006764,858765006849
1,20,204545,SHOW 5 FOR $1 SPIRAL BEEBERRY,2,EA,1,BOX,15,CSE,24,00764,858765009000,858765009017,858765009024
1,20,201210,SHOW 5 FOR $1 SPIRAL BLACK NATURAL,2,EA,1,BOX,15,CSE,24,00715,858765006696,858765006771,858765006856
1,20,203620,SHOW 5 FOR $1 SPIRAL BLUE PALMA,2,EA,1,BOX,15,CSE,24,00752,858765004630,858765004678,858765004685
1,20,204537,SHOW 5 FOR $1 SPIRAL MANGO,2,EA,1,BOX,15,CSE,24,00757,858765009048,858765004722,858765009154
1,20,201236,SHOW 5 FOR $1 SPIRAL OG KUSH,2,EAC,1,BX,15,CAS,24,00720,858765006719,858765006795,858765006870
1,20,201277,SHOW 5 FOR $1 SPIRAL SILVER ZERO,2,EA,1,BOX,15,CSE,24,00767,858765004807,858765009093,858765009178
1,20,201244,SHOW 5 FOR $1 SPIRAL SWEET,2,EAC,1,BX,15,CAS,24,00722,858765006726,858765006801,858765006887
1,20,201251,SHOW 5 FOR $1 SPIRAL TATA,2,EAC,1,BX,15,CAS,24,00724,858765006733,858765006818,858765006894
1,20,202721,SHOW 5 FOR $1 SPIRAL TROPIC TWISTA,2,EA,1,BOX,15,CSE,24,00745,858765007389,858765007402,858765007426
1,20,204107,SHOW 5 FOR $1 SPIRAL WATERMELON,2,EA,1,BOX,15,CSE,24,00758,858765009055,858765009109,858765009147
1,20,203612,SHOW 5 FOR $1 SPIRAL WET & FRUITY,2,EA,1,BOX,15,CSE,24,00749,858765008690,858765008706,858765008713
1,20,201269,SHOW 5 FOR $1 SPIRAL WHITE GRAPE,2,EAC,1,BX,15,CAS,24,00726,858765006740,858765006825,858765006900
1,20,207720,SHOW 5 FOR $1 STRGHT BLACK CHERRY,2,EAC,1,BX,15,CAS,24,02951,817127029490,817127029506,817127029513
1,20,201459,XXL BLUNTWRAP BLUEBERRY 25/2,2,EA,1,BOX,25,CSE,50,XX102,619682021465,619682021489,619682021489
1,20,301069,XXL BLUNTWRAP FRUIT PUNCH 25/2PK,2,EA,1,BOX,25,CSE,50,XX515,619682030979,619682030986,619682030993
1,20,201665,XXL BLUNTWRAP MANGO 25/2,2,EAC,1,BX,25,CSE,50,XX106,619682021229,619682021243,619682021243
1,20,201467,XXL BLUNTWRAP NAKED 25/2,2,EAC,1,BX,25,CSE,50,XX128,619682021588,619682021601,619682021601
1,20,201624,XXL BLUNTWRAP OGK (KUSH) 25/2,2,EAC,1,BX,25,CSE,50,XX515,619682021403,619682021427,619682021427
1,20,201632,XXL BLUNTWRAP PEACH 25/2,2,EAC,1,BX,25,CSE,50,XX104,619682021526,619682021540,619682021540
1,20,320276,XXL BLUNTWRAP PINEAPPLE 25/2,2,EA,1,BOX,25,CSE,50,1968203158,619682031570,619682031587,
1,20,201640,XXL BLUNTWRAP PURPLE GRAPE 25/2,2,EAC,1,BX,25,CSE,50,XX117,619682021281,619682021304,619682021304
1,20,201657,XXL BLUNTWRAP SOUR APPLE 25/2,2,EA,1,BOX,25,CSE,50,XX112,619682021342,619682021366,619682021366
1,20,207613,XXL BLUNTWRAP STRAW/LEMONADE  25/2,2,EA,1,BOX,25,CSE,50,XX138KS,619682995308,619682995315,
1,20,207621,XXL BLUNTWRAP SWEETS 25/2,2,EA,1,BOX,25,CSE,50,,,,
1,20,201673,XXL BLUNTWRAP WHITE GRAPE 25/2,2,EAC,1,BX,25,CSE,50,,619682001580,619682001597,619682001597
1,20,205575,BLU DISPOSABLE CHERRY CRUSH 5PK,2,EA,1,BOX,5,CSE,10,B1016CC,858099003491,887969005808,10887969005805
1,20,205799,BLU DISPOSABLE CLASSIC 5PK,2,EA,1,BOX,5,CSE,10,B1016CT,859654002010,887969005778,10887969005775
1,20,205674,BLU DISPOSABLE MENTHOL 5PK,2,EA,1,BOX,5,CSE,10,B1016MM,859654002003,887969005785,10887969005782
1,20,204974,BLU DISPOSABLE POLAR MINT 5PK,2,EA,1,BOX,5,CSE,10,2149050,887969007222,887969007239,10887969007236
1,20,301879,BLU DISPOSABLE VIVID VANILLA 5PK,2,EA,1,BOX,5,CSE,10,B1016VV,887969005297,887969005303,10887969005294
1,20,301945,BLU PLUS+ XPRESS KIT CLASSIC NEW 5,2,EA,1,BOX,5,CSE,10,B9103B,887969008700,887969008717,10887969008714
1,20,301556,BLU REFILL 2.4% CHERRY CRUSH,1,EA,1,BOX,5,CSE,12,B7004B,887969004931,887969005044,10887969005041
1,20,301531,BLU REFILL 2.4% CLASSIC,1,EA,1,BOX,5,CSE,12,B7002B,887969004887,887969004993,10887969004990
1,20,301549,BLU REFILL 2.4% MENTHOL,1,EA,1,BOX,5,CSE,12,B7001B,887969004900,887969005013,10887969005010
1,20,301986,BLU REFILL 2.4% POLAR MINT,1,EA,1,BOX,5,CSE,12,2149059,887969007529,887969007536,10887969005126
1,20,301564,BLU REFILL 2.4% VIVID VANILLA,1,EA,1,BOX,5,CSE,12,B7005B,887969004962,887969005075,10887969005072
1,20,207951,MY BLU DEVICE DRY KIT SINGLE,1,EA,1,BOX,5,CSE,10,B9401B,887969011083,887969011090,10887969011097
1,20,208173,MY BLU INTENSE POD 3.6% TOBACCO,1,EA,1,BOX,5,CSE,8,VS6207,887969010789,887969010796,10887969010816
1,20,207969,MY BLU INTENSE POD 4% TOB CHILL 2PK,1,EA,1,BOX,5,CSE,8,VS6201,887969009967,887969009974,10887969009971
1,20,205690,MY BLU LIQUIDPOD GOLD LEAF 5PK,2,EA,1,BOX,5,CSE,8,B8302B,887969008908,887969010352,10887969010359
1,20,205708,MY BLU LIQUIDPOD MENTHOL 5PK,2,EA,1,BOX,5,CSE,8,B8301B,887969009028,887969010574,10887969010571
1,20,205682,MY BLU STARTER KIT GOLD LEAF 5PK,2,EA,1,BOX,5,CSE,10,B9301B,887969008847,887969008854,10887969008851
